,Title,Intervention Area
616,study explore adoption electronic health record system emerge usage improvement healthcare indian electronic health record ehr systematise version patient complete medical history record aspects patient care physician healthcare centre maintain provider electronic health record system improve healthcare standard regard develop nation landscape develop india evolution bring major change offer healthcare service researcher study call attention examine adoption ict electronic health record system medical doctor workspace apply tam model,Digital Information Services
617,current analytical survey investigate utilization effectiveness library selffinanced engineering college affiliate vtu karnataka india paper survey final student faculty member choose study questionnaire tool gather data finding utilization resource purpose large extent respondent impressive respondent opinion library service superior conventional library service library utilization purpose correlate pearson correlation prove user dependency resource positively increase respondent impact academic pursuit,Digital Information Services
618,india patient maintain personal copy medical record paper form hard manage collate newly diagnose cancer patient doctor insurmountable task consume easy consume format record patient cancer experience technical challenge pilot innovative mobile application address pain point pilot engagement perform cancer patient visit nonprofit oncology center march january suburb delhi india systematic medical capture stage tnm molecular marker tumor size test treatment assessed utility health application purpose cancer management ease medical team data total patient single cancer diagnosis treatment capture patient age age patient early stage stage late stage stage stage receive chemotherapy regimen radiation surgery receive chemotherapy radiation receive surgery chemotherapy patient receive surgery chemotherapy radiation clinic staff application easy helpful continue enhance application staff feedback demonstrate feasibility move generation digitize mobile platform circumvent traditional emr system busy nonprofit oncology clinic suburb delhi india pilot ability transform cancer care rural lowresource cancer center demonstrate easy capture patient longitudinal data innovative platform,Digital Information Services
619,study demonstrate journey aarogya setu app contact trace mechanism develop form mobile application monitor mitigate risk covid pandemic spread india describe aarogya setu mobile app identifies hotspot feature privacy policy reason app news positive negative perception citizen app pedagogical tool subject discipline system help understand design develop mobile application feature function protect individual privacy throw challenge question user aspect gamification mgovernance,Digital Information Services
620,communication ict internet mobile phone computer network interface facilitate promotion economic growth improve allocation productivity labour capital promote trade competition regional lead ict realise divide india uneven lead uneven economic ict grow faster lowincome catch highincome economically article aim analyse change pattern divide empirically examine convergence access ict facility indian secondary data major india period three ict variable telephone user mobile phone user internet user population principal component analysis pca construct ict access pca score indian rank data point convergence verify sigma beta convergence technique finding uneven access ict facility indian decade lowincome grow pace highincome access facility telephone mobile phone evidence divergence internet facility government attention improve facility lowincome rural lag district special policy scheme devise promote access internet service lag,Digital Infrastructure Development
621,infectious covid trigger irremediable global health crisis increase burden stress anxiety depression categorize mental health problem general population study understand current status quo learn india aim suffice student mental health issue attend online class intend examine role psychological capitalpsycapin mitigate problem student mental health study qualitative newspaper pertinent study analyze thematic design finding shift online education gain momentum pandemic central government launch multiple initiative swayam prabha epathshala vidyadaan smile kit victers tv channel ghar se padhao abhiyan study issue online education induce mental health problem student student psycap great potential help student cop mental health issue herewith convinced develop psycap student proven protective factor help engage online actively help reduce mental health issue,Digital Infrastructure Development
622,widespread belief misinformation circulate online critical challenge modern society focus psychological political antecedent phenomenon study explore role medium literacy shortfall data preregistered survey experiment conducted election united india assess effectiveness model closely worlds large medium literacy campaign spot false news people exposure reduce perceived accuracy mainstream false news headline large result improve discernment mainstream false news headline nationally representative sample united highly educate online sample india increase discernment remain measurable week united india representative sample respondent rural northern india rate social medium low,Digital Literacy
623,purpose paper illustrate inclusive literacy framework vulnerable population rural india program key challenge address multiple literacy health literacy financial literacy esafety lowliterate learner lowresource setting low internet bandwidth lack ict facility intermittent electricity implement educational model propose framework train indigenous people integrate curriculum literacy remote settlement model mobile adapt remote enable curriculum flexible learning schedule,Digital Literacy
624,india program envision transform business carry government service deliver programme government office maintain publish store record form promote india lead ease access swiftness government function argue help secondary data collect internet progress gap initial investment planning cover data gather implementation programme deeply assess gap highlight addition challenge pillar india explore finally method address identify challenge order achieve effective implementation scheme,E-government
625,ubiquity social medium lead considerable academic debate role live child adolescent global north united europe lead discussion matter method conversation screen wellbeing medium literacy citizenship clear extent angloeurocentric literacy social connectedness translate local reality global south increase young people direct indirect access social medium internet occupy social india instance low cost mobile phone cheap data plan vernacularization access cut socioeconomic stratum specific priority emerge method employ study issue contextualize knowledge help support young people parent maximize benefit digitalsocial account nuance local,Digital Literacy
626,study aim investigate actual usage au payment system consumer period demonetization november december india,Digital Finance
627,social health insurance framework national identifier policy care population access afford quality healthcare purpose paper highlight strategic imperative inclusive social health model bop customer,Policy & Regulation or Digital Services
628,purpose paper underline role demographic variable perception corruption indian respondent concerned,E-government
629,erstwhile faith belief medium potential spur growth broadcast level india arrival print press early phase european colonialization subsequently lead print journalism sustain growth coexistence medium india contrary nation erstwhile print journalism convergent medium reform telecom sector correspond institutional arrangement lead formulation ambitious india programme programme focus enhance access equity rural population nebulous distinction legacy medium social medium raise issue governance production consumption delivery welfare service financial inclusion challenge seek addressed infrastructure solve contemporary problem fragile vulnerable social structure daunt challenge pose user generated frequency internet shutdown conflict zone increase key economic commercial variable india medium entertainment industry full advantage infrastructure evolve revenue model top ott platform smart device indias communication policy examine national study draw parallel brics nation,Policy & Regulation or Digital Services
630,introduction task share hold promise scale depression care india train large nonspecialist health worker pilot trial evaluate feasibility acceptability program training nonspecialist health worker deliver psychological treatment depression method participant nonspecialist health worker recruit primary care facility sehore rural district madhya pradesh india threearm randomize controlled trial design compare train dgt training remote support dgt conventional facetoface training primary outcome feasibility acceptability training program preliminary effectiveness explore change competency outcome assess selfreported measure cover specific knowledge skill deliver psychological treatment depression outcomes collect pretraining posttraining nonspecialist health worker randomize training program facetoface dgt dgt arm start train participant complete train facetoface dgt dgt addition remote telephone support appear improve completion rate dgt participant competency outcome improve betweengroup difference facetoface dgt participant great improvement compare dgt numerous technical challenge train program poor connectivity smartphone app load difficulty navigate course issue emphasize followup focus discussion participant feedback recommendation collect participant informed modification refinement train program preparation forthcoming largescale effectiveness trial conclusion study add mount effort aim leveraging increase availability evidencebased mental health service primary care setting lowresource setting,Upskilling/ Capacity Building
631,literacy essential competency teacher educational policy india emphasize teacher ability pedagogic purpose teacher evaluation criterion rank institution absence properly establish policy inservice training teacher policy expect promote effective learn effort track impact training teacher pedagogic practice light background proposed multiplecase study aim explore change practice three english science est teacher india main objective study compare teacher integration practice participate hour needbased training programme data study collect questionnaire interview classroom observation field note eportfolios programme positive impact practice difference three teacher select thought factor motivation administrative support student response awareness student language shape practice,Upskilling/ Capacity Building
632,aim study factor impact usage mobile banking mbanking consumer india study adopts extend unified theory acceptance utaut social sv monetary mv emotional ev quality trust moderation gender online offline survey method collect primary data indian consumer mbanking spss amos utilize empirically validate conceptual model test hypothesis moderation factor effort expectancy ee monetary mv emotional ev quality trust tr behavioural intent bi performance expectancy pe social sv banking organization formulate strategy attract consumer continue engage retain consumer influence factor adopt mbanking mobile financial service mf study integrate perceive component trust utaut form comprehensive model examine mbanking adoption,Digital Finance
633,disparity access specific gender investigate slum setting ideal population investigate contribute factor disparity study aim examine gender difference mobile phone ownership internet access knowledge sms text messaging male females live urban slum setting convenience sample sample selection unnotified slum total slum site select geographic zone household slum site select zone household member interview availability fulfillment eligibility criterion eligible individual aged reside slum voluntary consent participate study individual mental physical challenge exclude study female half mobile phone compare male odds ratio ci internet access ci send text message ci predictor mobile phone ownership internet access text message male female age individual education housing earn member household adjust analysis male earn member predictor mobile phone ownership text message household education predictor internet access text messaging age individual education predict internet access housing predict text messaging female household education predictor outcomes age toilet facility predict mobile phone ownership housing predict internet access television ownership satellite service smoke behavior predict text message study finding disparate access gender lend support examine causal mechanism promote difference proffer solution study finding improve household education crucial address disparate access usage mobile phone internet text message woman slum setting suggestion consistency household educational level predictor indicator addition mechanism household earn member influence disparate access men call exploration,Digital Inclusion
634,study aim endeavor explore extent gender dividegdd uttar pradesh ithub north india populous india focus second order divide availability access internet author adopt stratified multistage sample procedure conduct empirical study data respondent district perform interregional analysis method reveal factor responsible gdd select district statistical clearly subdistricts district suffer order second order gdd gender disparity increase digitization environment existence exclusion basic technological skill social norm financial constraint study illustrate order gender gap develop economy india gain insight factor promise avenue future,Digital Inclusion
635,purpose paper frequency place purpose computer aim problem face student computer reason computer rural urban student total sample population select rural urban high school district karnataka structure questionnaire data collection data analyze software package social science statistical test oneway anova applied test formulate hypothesis study rural student urban student computer academic purpose rural urban student opine electric power failure lack computer skill major problem computer today computer education school play role student career enhances quality learn student local governmentschool authority minimum ict infrastructure school rural school,Digital Inclusion
636,gender violence india exception occupies nonlegal liminal space existence bare life life rape murder jyoti singh pandey unprecedentedly bring surface article aim highlight movement emerge engage gender violence exception subjectsdigital parasite constitute site exception lead form organize emerge politics gender justice india,Digital Infrastructure Development
637,purpose paper identify factor influence adoption mobile bank india develop empirically validate model explain behavioural intention mobile bank indian banking sector,Digital Finance
638,purpose paper empirically examine factor influence consumer attitude intention mobile wallet sample representative indian user,Digital Finance
639,purpose paper explore antecedent behavioral intention adoption mobile payment service mwallets mbanking user india examine diffusion mobile payment extend framework unified theory acceptance utaut model study attempt extend utaut model introduce three construct perceive cost perceive risk demonetization analyze impact demonetization india november december mobile payment service adoption demonetization event point assess force adoption break normal diffusion lend support long term,Digital Finance
640,paper aim investigate role perceive risk adopt mobile government mgovernment service india concede privacy risk major factor influence adoption eservices impact perceived risk alongside social efficacy influence attitude adoption mgovernment service india underlined study conduct actual mgovernment user construct derived theory acceptance model tam unify theory acceptance utaut theory plan behavior tpb multiple regression analysis conduct analyze data focus construct perceive risk pr influence selfefficacy se attitude att behavioral intention adopt mgovernment service bi respondent perceive adoption mgovernment service riskfree safe impact interpersonal relationship mgovernment adoption inclination adopt mgovernment service concede respondent perceive selfefficacy operate service mgovernment service tap regularly respondent inclination adopt mgovernment service public sector employee selfemployed respondent comparison student unemployed term age age incline adopt mgovernment service comparison rest,Digital Finance
641,purpose paper understand indian consumer intention mobile payment examine adoption readiness ar large readiness tr privacy concern pc fourcity three language paper pencil survey yield sample respondent india data analyze structural equation model study ar positively mediate relationship tr intention adopt mobile payment importantly pcs negatively moderate relationship ar vary depend variable scope study perceive risk trust sample large comprised male age cash shortage demonetization move india spur mobile payment adoption usage retention remain low banking selfservice successful digitization critical easing payment pave mobile banking mobile phone financial transaction raise pc attenuate positive impact ar understand attitude tr rapidly digitize novice user adoption mobile payment help address social economic challenge india financial inclusion corruption tax evasion increase awareness privacy issue india mobile payment adoption face acquisition retention challenge face great resistance future finding add literature emerge product identify critical role privacy adoption financial service author demonstrate rapid introduction india consumer overarch tr ar mobile payment author offer tripartite customertechnologytransaction view mobile payment adoption india,Digital Finance
642,purpose study identify factor impact adoption mobile apps teachinglearning focus girls school rural india hypothesis propose conceptual model develop study highlight impact antecedent behavioural intention student mobile application teachinglearning predictor leave possibility inclusion boundary condition enhance explanative power achieve propose model explanative power model laudable inputs educational policy maker enablers administrator understand impact mobile application rural girl school india facilitate mlearning study conduct explore impact mobile application school education rural india focus girl school,Upskilling/ Capacity Building
643,study aim examine determinant mobile health application intention factor delineate prior literature theory individual trait adoption characteristic acceptance health belief,Digital Inclusion
644,adoption indian penetration mobile phone usage success story company explore mobile company mobile mobile wallet article undertaken understand previous adoption mobile develop factor influential understand reason adoption unify theory acceptance utaut model base understanding adoption indian consumer factor trust mobile wallet service trust mobile wallet service provider examine impact adoption survey conduct delhi ncr examine attitude indian consumer mobile wallet adoption,Digital Finance
645,paper aim draw comparison top cryptocurrencies india capitalisation rate aim highlight pro con category cryptocurrencies preference cryptocurrency paper focus cryptocurrency accept traditional mode transaction study characteristic feature cryptocurrencies highlight cryptocurrency technically term speed transaction study price fluctuation cryptocurrencies month period start october till march reveal price cryptocurrencies month march november december peak cryptocurrencies conclude strikingly high price cryptocurrencies promise high return reason invest cryptocurrency outweigh reason justify investment,Digital Finance
646,article offer insight ownership mobile device smartphones tablet indonesian middle high school student study primary data collect survey student middle school high school region indonesia data analysis multiple correspondence analysis logistic regression model finding ownership mobile device varies student sex age location importantly socioeconomic status article mobile apps three separate category educational apps social medium mobile game difference duration frequency mobile apps student finding serve foundation mobile improve educational attainment indonesia develop,Data Systems & Development
647,empirical study aim determine factor influence individual intention mobile payment mp system study investigates direct indirect total factor mediate moderate intention theoretical model derive previous study combine factor acceptance model unified theory acceptance perceive perceived ease social influence facilitate condition behavioral intention factor relevant mp perceive security uncertainty avoidance trust network externality selfefficacy gender age mp experience income moderator direct behavioral intention sample participant large city indonesia structural equation model analyze develop theoretical model selfefficacy great total behavioral intention decrease order perceive perceived ease social influence trust network externality uncertainty avoidance gender mp experience moderate direct selfefficacy network externality behavioral intention influence gender mp experience trust perceive perceived ease mediation study fill gap limit theoretical understanding mp adoption indonesia theoretical finding mediate moderate direct indirect total discuss practical implication finding,Data Systems & Development
648,study aim analyze obstacle tourism marketing banggai brother banggai luwuk banggai island banggai laut central sulawesi analyze strategy apply formulate effective collaborative tourism marketing strategy apply banggai brother future result dominant problem limit human resource tourism marketing strategy plan aim banggai brother collaboration tourism planning phase collaborative system implication help collaborative tourism marketing strategy internet social medium banggai destination indonesia,Digital Information Services
649,assess contribution health realtime monitoring platform achievement coverage national immunisation campaign indonesia health platform introduce facilitate realtime data visualisation health worker submit child immunise day geolocation mobile phone automate generate programme manager level enable early response coverage gap risk profile generate district ass precampaign immunisation programme performance health platform progress monitor continuously campaign study outcome total coverage achieve full coverage kaplanmeier cox linear regression analysis estimate association outcomes adjust district risk profile complementary qualitative assessment explore user experience acceptance interview vaccinator programme manager province district select multistage random sample august december health facility register health platform province district adjust precampaign district risk profile intracampaign delay vaccine hesitancy district great platform utilisation demonstrate high coverage short interval achieve full coverage reporting compliance risk ratio ci strong observe district experience implementation delay vaccine hesitancy key informant interview conduct province district high degree acceptability ease satisfaction health platform introduce realtime monitoring national immunisation campaign indonesia feasible associate improved problem solve programme performance district vaccine hesitancy,Data Systems & Development
650,internet communication social economic cultural change occur side benefit simplify accelerate access thing change model economy business model negative impact avoid internet emergence crime call cybercrime internet network study author qualitatively interview method support descriptive data source originate regulator current business people aim cybercrime indonesia study regulator business people view critical preventive measure law continue follow crime cyber,Digital Infrastructure Development
651,advent communication icts major impact indonesian cultural resource management safeguard method tangible intangible cultural heritage despite varied level visible gap rural urban region term usage innovative initiative correspond expectation technologysavvy public start point public institution deal tangible cultural heritage museum palace temple heritage site whs innovative tool order communicate audience enrich visitor experience consideration young generation paper firstly examine role icts intangible cultural heritage ich batik wayang puppet theatre secondly author explain icts help communicate promote history significance ich product local tourist goal raise awareness cultural identity knowledge ich contact vulnerable expose excessive cultural commoditization eplatforms study aim overview cultural heritage communication implement stakeholder indonesia addition paper analyse extent participatory engage local academic private sector ngos government ensure high level effectiveness efficiency support conservation unesco tangibleich indonesia paper aim heritage platform indonesia grid analysis heritage knowledge platform dedicate unesco tangible ich form websites mobile apps,Data Systems & Development
652,develop indonesia face crucial issue concern provision health service public political reform lead demand aspire accommodate bureaucratic service aorded public political reform bring bureaucratic reform bearing governance form provision health service innovation service ehealth mind indonesia characteristic develop implementation itbased service evokes numerous debate study aim analyze implementation ehealth opportunity challenge face study surabaya municipality health authority initiator implementer ehealth observation user survey spite prepare properly support policy infrastructure budget dissemination operational system prevalent obstacle encounter concern divide technical diculties psychological barrier cultural issue numerous opportunity refine ehealth implementation political government improve enhance ict infrastructure widespread mobile device involvement public participation equal distribution service point easily accessible public strong government commitment serve guarantee ehealth service program sustainability surabaya municipality,Digital Infrastructure Development
653,woman recognize environmental activist great awareness ecology worldwide century story woman activist worldwide develop model protect environment social medias popularity change activist advocate idea generate awareness environmental protection participation study focus grassroots woman join ssi actively campaign water river conservation social medium attempt identify social medium campaign analyze post understand motivation challenge water river degradation system insight drive action study considers social medium cultural artifact space social interaction researcher observe ssis post behavior identify social medium environmental activism data kind woman activist join ssi actively involve participate campaign click support environmental activist woman social medium communicate maximize function campaign change public perspective attitude concern care river water riverbank woman activist continue adopt dominant indonesian pattern social medium order social medias function space selfies develop political message concern environmentalism,Digital Information Services
654,technological economic sector transaction renewal electronic commerce transaction occur ecommerce categorized contract contract indonesia escape problem legal legal issue appear transaction element validity contract contract equate conventional contract limitation condition implementation contract facilitate thoroughly regulation,Policy & Regulation or Digital Services
655,phenomenon digitization change human civilization massive level aspect life advancement ict innovation software industry competition software industry start develop ability increase company production start change industry competition globalization company develop industrial capability industrial model policy role government factor environment domestic telematics industry gain competitive advantage study aim map potential software application industry indonesia study conduct qualitatively literature study output study produce map potential software industry indonesia study support recommendation policy software application industry indonesia,Digital Infrastructure Development
656,student teacher active user reluctant literacy teach purpose effort prepare student teacher integration pressingly data informs student teacher participation engagement utilize literacy teach article classroom explore indonesian student teacher initial perception efl teach semester author teach course student teacher islamic university jakarta learn conceptual practical knowledge teach learn student teacher task explore integrate teach unit junior high english textbook popular select facebook blog skype whatsapp offer unique potential facilitate enhance language learn student reflection insight consideration selection,Digital Literacy
657,literacy ability understand source read character evaluate source issue hoax privacy violation cyberbullying violent pornography study aim determine literacy adolescent indonesia study population millennial generation young people high school age city indonesia bandung surabaya pontianak denpasar sample size people quantitative survey method literacy level adolescent city advance level dimension ability select dimension high city dimension creativity ability youth produce share creative medium dimension low advanced level teenager city medium communicate creative choose,Digital Literacy
658,medium exert negative spread news heavily fast unavoidably flood occur virtual commodity sell share duplicate misunderstood distort phenomenon cyber society complex communication model structure basically people force aware knowledge medium medium literacy communication requirement consumer distributor producer teens ethical communication awareness virtual data level understanding student medium call literacy,Digital Literacy
659,merge broadcast platform internet social medium challenge stateowned broadcaster indonesia strategy form suit networked medium environment decade arrival rapid growth social medium break previous linear model service delivery indonesian broadcast national policy issue remain lack indonesian broadcast law law countrys public radio ability spectrum analogue model migration legal protection social medium service remain ongoing debate policymakers free competition opportune interface service provider producer draw semistructured interview observation regulatory review article broadly investigate introduction interface public service broadcaster indonesia focus indonesian psbs embrace medium environment enable flow public participation medium entity public article regulatory perspective emphasize dynamic medium mode public service delivery analogue broadcast social medium seek intertwine detail examine interactive service apply radio republik indonesia rri flagship indonesian national public radio rriplay rricoid rrinet manage audience participation platform mediate public access rri generate data medium user monitor technological performance inspecting platform refer firstly normative debate public service broadcaster deliberative public sphere segue three publicservice function social network medium landscape curation moderation monitoring article analyse problem regulatory design indonesian publicservice medium broadcast,Policy & Regulation or Digital Services
660,rapid birth variety service variety facility sophistication technologybased product integrate medium borderless social cultural economic law enforcement change place condition indonesia grow develop technologybased industrial society lag follow concept theory analyze criminal law policy law concern money launder paper emphasize develop field asset opportunity money launder paper highlight commit crime money launder carry currencybased method crosscountry trade crime money launder asset easy worldwide network,Policy & Regulation or Digital Services
661,study investigate storytelling improve student visual memory write skill tenth grade student senior high school tangerang indonesia total student sample current study randomize pretest posttest control design study quasi experimental researchnonequivalent control design student experimental complete storytelling student test questionnaire collect data order test improvement difference hypothesis test ttest gain score result visual memory write skill student undergo storytelling technique undergoing conventional teaching difference condition proficiency focus concentration learn student opinion experimental class percentages student posttest student visual memory dominant student write skill apply storytelling student learn motivation class atmosphere experimental class learning storytelling,Upskilling/ Capacity Building
662,indonesia record great social medium republic gap ruralurban internet access remain great challenge communication ict indicator households internet access rural half urban consecutive simply internet medium paper discuss internet material culture access focus people internet define culture perspective paper draw level divide indonesian ruralurban dweller lack motivation limit material access social inequality base divide subsequently skills usage deepen divide split people rural urban category produce misleading policy paper propose ruralurban linkage bridge divide indonesia ruralurban linkage incorporate flow people space interconnection sector agriculture service,Digital Inclusion
663,worldwide refugee increasingly live uncertainty undetermined period wait endure legal social solution article experience wait perceive influenced ubiquity transnational connection play central role iraqi refugee household jordan draw ethnographic fieldwork conduct iraqi refugee jordan capital amman understand everyday experience prolong displacement wait intrinsic affective phenomenon color hope anxiety argue affective affordances potential medium form bring hope anxiety enable iraqi refugee reorient place people future deem jordan iraq serve orientation device enable imagine future interplay medium form iraqi refugee refract live experience friend family member travel onward perception rebuild dignify life transnational connection space hope optimistic idea future help sustain experience immobility argue imagination understood structural constraint crucial iraqi refugee life jordan bearable,Digital Inclusion
664,financial inclusion dfi refers effort financial service affordable individual institution net expense institution size demographic location despite immense benefit dfi dfibased product service mobile money payment system user acceptance thin limit disappointing develop jordan consequently study investigated factor influence acceptance mobile payment system jordanian study model synthesize acceptance model tam variable extend model perceive financial cost independent variable model empirically confirm fitting model data collect jordanian citizen survey instrument data analyse partial squaresstructural equation model plssem result confirm behavioural intention mpayment system positively influence perceive perceive financial cost behavioural intention mpayment system positively influence perceived ease hypothesis support finally conclusion recommendation discuss paper,Digital Inclusion
665,skill manage electronic library infrastructure service urgent assess level skill librarians academic library jordan investigate influence skill acceptance librarian jordan questionnaire develop collect data university library jordan high level skill librarians result financial issue main challenge librarian face skill importantly level skill positively influence librarians acceptance academic library jordan factor sex age experience specialization library finding help explore skill competency professional guideline competency curriculum update librarianship science school international level,Upskilling/ Capacity Building
666,medium literacy refers ability participate contribute social cultural political economic life understanding impact society understand ability manage identity fittingly ability organize understand evaluate analyze level medium literacy jordan infancy positive move educate jordanian people medium jordanian government develop national executive plan medium literacy develop awareness improve capability deal medium source corona pandemic ministry culture study review medium literacy jordan study challenge medium literacy jordan,Digital Literacy
667,transformational global economy necessitate conceptual review management strategy improvement change knowledge assess relationship modern condition ensure effectiveness element management innovative business optimize cost optimize financial expediency relevance study aim assess relationship strategy impact jordanian aviation sector substantiate taught availability contribute improvement management strategy educational train center regional level determine tool web social network advertise video marketing component application organization management strategy contribute streamline management gain knowledge argue education training manager depend organization tool industry economic taught train jordanian aviation sector managerial survey compile design specialist explain degree accessibility sector economy confirm establish training center regional level prove establishment training center regional level ensure promotion employee jordanian aviation sector support image loyalty manager local regional level aware justify relevance necessity statistical oneway analysis variance carry influence factor train aviation sector jordan main statistical oneway analysis variance interpret study improve strategy application marketing focus unique practical recommendation develop customer focus focus three strategy client educational product tool achieve organization strategic goal positive financial,Upskilling/ Capacity Building
668,study concern perspective student teacher trainees preparedness adoption integration icts public teacher train college effective preparedness adoption integration icts contribute greatly quality education deliver instructional rationale view properly design integrated icts add teach learn environment contact hour limit curriculum academic standard age skill st century learner fit global job finding reveal relationship preparedness integration icts infant stage study reveal train offer pedagogy knowledge integration reality classroom inadequate infrastructure enhance integration student teacher trainee reveal lack policy help adoption integration icts teach learn,Upskilling/ Capacity Building
669,driven rapid adoption internetbased producer global south question global chain arrangement reconfigured remains open debate article address change practice exportoriented smallholder accompany transition simple phone smartphone dynamic compare crosssectional survey data answer extent kenyan smallholder adopt internet practice relation agricultural chain interfirm coordination smallholder subsequent actor smartphones gain broad smallholder practice chain contrary debate dark side internet connectivity confirm sweep control appropriation lead firm longestablished analogue practice persist arrangement smallholder exporter smartphones nurture multilateral knowledge network unprecedented reach size incipient experiment strategy platform devote domestic argue practice resemble strategic niche seek interpreted relation captive export arrangement qualitatively quantitatively increase option access share knowledge commodity internet serve navigate multiplicity chain alternative domestic production informal export production niche leverage leave deal captive export production,Digital Inclusion
670,rapid massive adoption mobile money transfer mmt service east africa kenya stand stark contrast historically low formal financial system continent fertile ground indepth analysis understand implication african financial system paper argue examine underlie conceptual environment enables low income poor people mmt adoption innovatively combine anthropological ethnolinguistic analytical distinguish repertoire resource exchange relational financial repertoire relationship develop consolidated support upliftment contrasting resourcefocused repertoire formal financial sector identify conceptual feature relationality study offer perspective adoption mmt africa highlight potential disjuncture policy effort increase financial inclusion,Digital Finance
671,birth registration critical element newborn care increase coverage birth registration essential strategy improve newborn survival globally central achieve great health social economic equity define united nation sustainable goal eastern southern africa low birth registration rate mobile mother health worker africa increase coverage essential newborn care birth registration mount concern data ownership data protection age drive search scalable usercentered privacy protect identity solution increase understanding selfsovereign identity ssi help low barrier birth registration empower family smartphone high level data privacy security population birth registration rate low birth registration barrier experience stakeholder highly contextual currently gap literature regard model birth registration ssi paper describes smartphonebased prototype system interaction family health worker carry initial step birth registration linkage mothersbaby pair urban kenyan verifiable credential decentralize identifier emerge standard implementation identity system goal develop high fidelity prototype enduser feedback feasibility acceptability ssi kenyan healthcare paper focus adapt specific implication future,Digital Infrastructure Development
672,despite expansive infrastructure commercial banking kenya large percentage population exclude access formal banking servicesproducts insufficiency credible manner banking strategy relate inclusion access financial service study search bridge gap objective evaluating bank strategy financial inclusion midst commercial bank kajiado county kenya commercial bank kajiado county utilised quantitative method espouse descriptive design regard kenya commercial bank outlet branch bank agent kajiado county population sample size respondent closedended questionnaire administer drop pick develop gather data acquire primary source adopt quantitative analysis yield descriptive statistic inferential statistic study concludes error level banking channel financial infrastructure convenience financial service statistical positive financial inclusion commercial bank kajiado county service offer statistically insignificant financial inclusion commercial bank kajiado county study recommend commercial bank kajiado banking service easily accessible acquire adequate infrastructure facility adopt efficient offer simple cost effective secure service customer wide variety service,Digital Inclusion
673,aim study ass rate financial performance smes urban informal settlement kenya study adopts descriptive survey design data collect smes ward mathare subcounty data collect semistructured questionnaire analyse descriptive inferential statistic finding lowinterest rate influence propensity smes apply loan ability pay mobile loan problem low rate enhance performance respondent business contribute poverty alleviation urban informal settlement enhance access capital goal bank ripple contribute income diversification inhabitant poor urban recommendation government reduce rate low cost mobile phone rate loan product mobile loan lender ensure loan product affordable urban poor,Digital Inclusion
674,text messagebased consistently positive health improvement behavior change study personalization tailor interactivity increase efficacy rise artificial intelligence incorporation opportunity rethink characteristic design great key step understand user engage paper apply text mining characterize kenyan men woman communicate iteration asknivi free sexual reproductive health service,Digital Information Services
675,kenya introduce digischool public primary school prepare child today attract cyberthreat landscape utilise descriptive crosssectional design concurrent mixed study examine relationship literacy online child abuse primary school child langata subcounty child private public primary school teacher parent policy maker child protection officer goddens formula inform purposive random sample respondent respondent key informant interview focus discussion quantitative qualitative data analyse descriptive inferential statistic analysis help spss version nvivo version study reveal stakeholder intervene online child abuse level strategy study reveal relationship school exposure online pvalue alpha conclude relationship school exposure online child abuse system concerted multisectorial improvement literacy protect child online,Digital Literacy
